,año,equiponac,jugador,club
9919,2007,Brasil,Kléber,Santos
9920,2007,Brasil,Marcelo,Real Madrid
9921,2007,Brasil,Mineiro,Hertha
9922,2007,Brasil,Josué,SPFC
9923,2007,Brasil,Gilberto Silva,Arsenal
9924,2007,Brasil,Lucas Leiva,Liverpool
9925,2007,Brasil,Anderson,FC Porto
9926,2007,Brasil,Fernando,Bordeaux
9927,2007,Brasil,Diego,Werder
9928,2007,Brasil,Tinga,Dortmund
9929,2007,Brasil,Dudu Cearense,CSKA
9930,2007,Brasil,Elano,Shakhtar
9931,2007,Brasil,Kaká,AC Milán
9932,2007,Brasil,Ilsinho,SPFC
9933,2007,Brasil,Júlio Baptista,Real Madrid
9934,2007,Brasil,Ronaldinho,Barça
9935,2007,Brasil,Ricardo Oliveira,AC Milán
9936,2007,Brasil,Afonso Alves,Heerenveen
9937,2007,Brasil,Fred,Lyon
9938,2007,Brasil,Jô,CSKA
9939,2007,Brasil,Adriano,Inter
9940,2007,Brasil,Rafael Sóbis,Betis
9941,2007,Brasil,Luís Fabiano,Sevilla FC
9942,2007,Brasil,Vágner Love,CSKA
9943,2007,Brasil,Robinho,Real Madrid
9944,2008,Brasil,Doni,AS Roma
9945,2008,Brasil,Júlio César,Inter
9946,2008,Brasil,Lúcio,Bayern
9947,2008,Brasil,Juan,AS Roma
9948,2008,Brasil,Thiago Silva,Fluminense
9949,2008,Brasil,Henrique,Palmeiras
9950,2008,Brasil,Luisão,Benfica
9951,2008,Brasil,Alex,Chelsea
9952,2008,Brasil,Leo Moura,Flamengo
9953,2008,Brasil,Rafinha,Schalke 04
9954,2008,Brasil,Dani Alves,Sevilla FC
9955,2008,Brasil,Maicon,Inter
9956,2008,Brasil,Juan,Flamengo
9957,2008,Brasil,Gilberto,Tottenham
9958,2008,Brasil,Kléber,Santos
9959,2008,Brasil,Richarlyson,SPFC
9960,2008,Brasil,Marcelo,Real Madrid
9961,2008,Brasil,Josué,Wolfsburgo
9962,2008,Brasil,Mineiro,Hertha
9963,2008,Brasil,Gilberto Silva,Arsenal
9964,2008,Brasil,Lucas Leiva,Liverpool
9965,2008,Brasil,Anderson,Man United
9966,2008,Brasil,Diego,Werder
9967,2008,Brasil,Mancini,Inter
9968,2008,Brasil,Kaká,AC Milán
9969,2008,Brasil,Thiago Neves,Fluminense
9970,2008,Brasil,Alex,Internacional
9971,2008,Brasil,Elano,Man City
9972,2008,Brasil,Júlio Baptista,Real Madrid
9973,2008,Brasil,Hernanes,SPFC
9974,2008,Brasil,Ronaldinho,AC Milán
9975,2008,Brasil,Jô,Man City
9976,2008,Brasil,Nilmar,Internacional
9977,2008,Brasil,Luís Fabiano,Sevilla FC
9978,2008,Brasil,Adriano,SPFC
9979,2008,Brasil,Rafael Sóbis,Betis
9980,2008,Brasil,Robinho,Real Madrid
9981,2008,Brasil,Alexandre Pato,AC Milán
9982,2009,Brasil,Júlio César,Inter
9983,2009,Brasil,Lúcio,Bayern
9984,2009,Brasil,Cris,Lyon
9985,2009,Brasil,Juan,AS Roma
9986,2009,Brasil,Thiago Silva,AC Milán
9987,2009,Brasil,João Miranda,SPFC
9988,2009,Brasil,Luisão,Benfica
9989,2009,Brasil,Dani Alves,Barça
9990,2009,Brasil,Maicon,Inter
9991,2009,Brasil,André Santos,Fenerbahçe
9992,2009,Brasil,Kléber,Internacional
9993,2009,Brasil,Marcelo,Real Madrid
9994,2009,Brasil,Filipe Luís,Depor
9995,2009,Brasil,Felipe Melo,Fiorentina
9996,2009,Brasil,Josué,Wolfsburgo
9997,2009,Brasil,Gilberto Silva,Pana
9998,2009,Brasil,Sandro,Internacional
9999,2009,Brasil,Lucas Leiva,Liverpool
10000,2009,Brasil,Ramires,Cruzeiro
10001,2009,Brasil,Fábio Simplício,Palermo
10002,2009,Brasil,Michel Bastos,Lyon
10003,2009,Brasil,Elano,Man City
10004,2009,Brasil,Kaká,AC Milán
10005,2009,Brasil,Diego Souza,Palmeiras
10006,2009,Brasil,Alex,Spartak
10007,2009,Brasil,Kléberson,Flamengo
10008,2009,Brasil,Carlos Eduardo,Hoffenheim
10009,2009,Brasil,Júlio Baptista,AS Roma
10010,2009,Brasil,Ronaldinho,AC Milán
10011,2009,Brasil,Nilmar,Internacional
10012,2009,Brasil,Adriano,Flamengo
10013,2009,Brasil,Hulk,FC Porto
10014,2009,Brasil,Luís Fabiano,Sevilla FC
10015,2009,Brasil,Diego Tardelli,Atlético MG
10016,2009,Brasil,Robinho,Man City
10017,2009,Brasil,Alexandre Pato,AC Milán
10018,2010,Brasil,Heurelho Gomes,Tottenham
10019,2010,Brasil,Victor,Grêmio
10020,2010,Brasil,Júlio César,Inter
10021,2010,Brasil,Lúcio,Inter
10022,2010,Brasil,Réver,Atlético MG
10023,2010,Brasil,Juan,AS Roma
10024,2010,Brasil,Thiago Silva,AC Milán
10025,2010,Brasil,Luisão,Benfica
10026,2010,Brasil,David Luiz,Benfica
10027,2010,Brasil,Dani Alves,Barça
10028,2010,Brasil,Maicon,Inter
10029,2010,Brasil,André Santos,Fenerbahçe
10030,2010,Brasil,Gilberto,Cruzeiro
10031,2010,Brasil,Adriano,Barça
10032,2010,Brasil,Felipe Melo,Juventus
10033,2010,Brasil,Gilberto Silva,Pana
10034,2010,Brasil,Jucilei,Corinthians
10035,2010,Brasil,Josué,Wolfsburgo
10036,2010,Brasil,Lucas Leiva,Liverpool
10037,2010,Brasil,Sandro,Tottenham
10038,2010,Brasil,Ramires,Benfica
10039,2010,Brasil,Elías,Corinthians
10040,2010,Brasil,Michel Bastos,Lyon
10041,2010,Brasil,Carlos Eduardo,Hoffenheim
10042,2010,Brasil,Elano,Galatasaray
10043,2010,Brasil,Douglas,Grêmio
10044,2010,Brasil,Ederson,Lyon
10045,2010,Brasil,Kaká,Real Madrid
10046,2010,Brasil,Wesley,Werder
10047,2010,Brasil,Kléberson,Flamengo
10048,2010,Brasil,Júlio Baptista,AS Roma
10049,2010,Brasil,Giuliano,Internacional
10050,2010,Brasil,Ganso,Santos
10051,2010,Brasil,Ronaldinho,AC Milán
10052,2010,Brasil,Philippe Coutinho,Inter
10053,2010,Brasil,Hernanes,Lazio
10054,2010,Brasil,Luís Fabiano,Sevilla FC
10055,2010,Brasil,Diego Tardelli,Atlético MG
10056,2010,Brasil,Grafite,Wolfsburgo
10057,2010,Brasil,Adriano,Flamengo
10058,2010,Brasil,Nilmar,Villarreal
10059,2010,Brasil,Robinho,Santos
10060,2010,Brasil,Neymar,Santos
10061,2010,Brasil,André,Dynamo Kyiv
10062,2010,Brasil,Alexandre Pato,AC Milán
10063,2011,Brasil,Victor,Grêmio
10064,2011,Brasil,Jefferson,Botafogo
10065,2011,Brasil,Júlio César,Inter
